id,Delivery_person_Age,time_for_pickup,Delivery_person_Ratings,Restaurant_latitude,Restaurant_longitude,Delivery_location_longitude,Weather_conditions,Road_traffic_density,Vehicle_condition,Type_of_order,Type_of_vehicle,multiple_deliveries,Festival,City,Time_taken
31994,23.0,5,4.9,19.065838,72.832658,72.852658,Fog,High,2,Snack,scooter,1.0,No,Metropolitian,29
19039,24.0,10,4.9,17.458998,78.500366,78.570366,Windy,Jam,1,Buffet,motorcycle,1.0,No,Metropolitian,23
16801,33.0,15,4.7,23.266261,77.379605,77.449605,Fog,Jam,2,Drinks,scooter,2.0,No,Metropolitian,49
27438,39.0,5,4.7,30.361281,78.068022,78.178022,Stormy,Jam,0,Buffet,motorcycle,3.0,No,Metropolitian,45
15331,25.0,10,4.6,17.450851,78.379347,78.469347,Sunny,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,25
24131,28.0,15,4.3,22.722634,75.886959,75.966959,Cloudy,Jam,2,Snack,motorcycle,1.0,No,Metropolitian,40
17940,22.0,5,4.8,0.0,0.0,0.04,Stormy,Medium,2,Drinks,motorcycle,0.0,No,Urban,26
12383,32.0,10,5.0,22.751234,75.88949,75.89949,Sunny,Low,2,Drinks,electric_scooter,0.0,No,Urban,10
23605,21.0,10,4.5,18.536562,73.896485,73.986485,Cloudy,Jam,0,Buffet,motorcycle,1.0,Yes,Metropolitian,46
32680,31.0,15,4.8,12.949934,77.699386,77.729386,Stormy,Medium,2,Snack,motorcycle,0.0,No,Metropolitian,27
15864,28.0,15,4.8,12.981615,80.231598,80.281598,Sunny,Jam,2,Snack,electric_scooter,0.0,No,Metropolitian,12
10312,30.0,15,4.7,13.026286,80.275235,80.335235,Sandstorms,Jam,0,Drinks,motorcycle,2.0,No,Metropolitian,37
9334,37.0,5,4.7,23.374989,85.335486,85.355486,Fog,Low,2,Drinks,scooter,0.0,No,Metropolitian,16
33501,23.0,5,4.6,10.994136,76.963303,76.993303,Windy,Jam,2,Snack,scooter,1.0,No,Metropolitian,21
38154,24.0,10,5.0,22.307898,73.167788,73.257788,Stormy,Jam,1,Meal,scooter,0.0,No,Urban,19
28629,36.0,10,4.8,21.173493,72.801953,72.931953,Sandstorms,Jam,0,Drinks,motorcycle,2.0,Yes,Metropolitian,52
6147,36.0,10,4.9,22.311844,73.165081,73.235081,Stormy,Jam,2,Drinks,scooter,1.0,No,Metropolitian,28
36500,39.0,15,4.6,17.438263,78.397865,78.457865,Stormy,Jam,2,Snack,scooter,1.0,No,Metropolitian,31
26065,38.0,5,4.8,21.185047,72.80859,72.89859,Fog,Medium,0,Meal,motorcycle,0.0,No,Metropolitian,42
16296,38.0,5,4.4,17.458998,78.500366,78.630366,Fog,Jam,2,Drinks,electric_scooter,2.0,No,Metropolitian,39
41167,39.0,15,4.9,11.024839,77.007003,77.117003,Stormy,Low,0,Snack,motorcycle,1.0,No,Metropolitian,20
42763,30.0,5,4.4,30.902872,75.826808,75.906808,Windy,Medium,1,Meal,scooter,1.0,No,Metropolitian,36
14490,31.0,5,4.7,21.173493,72.801953,72.891953,Stormy,Medium,1,Snack,scooter,0.0,No,Metropolitian,23
13014,25.0,5,4.7,26.913987,75.752891,75.832891,Fog,Jam,0,Snack,motorcycle,1.0,No,Metropolitian,48
4665,32.0,10,4.4,0.0,0.0,0.03,Sandstorms,Low,0,Buffet,motorcycle,1.0,No,Urban,24
2195,30.0,15,5.0,17.410371,78.437225,78.487225,Sunny,Low,1,Meal,scooter,0.0,No,Metropolitian,10
8290,28.0,5,4.3,23.39925,85.390464,85.410464,Stormy,Low,0,Snack,motorcycle,1.0,No,Metropolitian,19
3746,33.0,5,4.5,23.359194,85.325447,85.335447,Sunny,High,1,Snack,scooter,0.0,No,Urban,15
20516,33.0,15,5.0,19.22384,72.841347,72.861347,Fog,High,0,Snack,motorcycle,1.0,No,Metropolitian,31
39073,22.0,10,4.7,19.003517,72.82765,72.95765,Sandstorms,Jam,1,Buffet,scooter,1.0,No,Urban,15
39657,25.0,5,5.0,12.284747,76.625861,76.655861,Cloudy,Medium,0,Buffet,motorcycle,1.0,No,Urban,24
24607,22.0,5,4.8,30.902872,75.826808,75.886808,Stormy,Jam,0,Meal,motorcycle,0.0,No,Metropolitian,28
7688,22.0,15,4.8,13.058616,80.264151,80.334151,Sandstorms,Jam,1,Meal,motorcycle,1.0,No,Metropolitian,19
8582,29.0,10,4.4,26.913726,75.75282,75.80282,Sunny,Jam,0,Snack,motorcycle,1.0,No,Metropolitian,43
30460,38.0,10,4.9,12.939496,77.625999,77.695999,Windy,Low,2,Buffet,motorcycle,1.0,No,Metropolitian,21
21708,20.0,15,4.9,22.311844,73.165081,73.215081,Fog,Medium,2,Buffet,scooter,0.0,No,Metropolitian,16
28280,23.0,15,4.5,12.352058,76.60665,76.69665,Stormy,Jam,1,Buffet,motorcycle,0.0,No,Metropolitian,24
18444,37.0,10,3.3,11.006686,76.951736,77.021736,Sunny,Low,0,Buffet,motorcycle,1.0,No,Urban,34
28485,20.0,5,5.0,11.010375,76.95295,77.04295,Sandstorms,Medium,2,Buffet,electric_scooter,1.0,No,Metropolitian,28
39126,26.0,15,4.7,21.186884,72.793616,72.833616,Sunny,Medium,1,Drinks,scooter,0.0,No,Urban,13
1755,23.0,10,4.8,18.533811,73.899315,73.919315,Sunny,High,1,Buffet,motorcycle,1.0,No,Metropolitian,15
21860,35.0,15,4.0,22.744648,75.894377,75.944377,Fog,Jam,1,Drinks,motorcycle,1.0,No,Metropolitian,34
40225,32.0,10,5.0,13.005801,80.250744,80.290744,Sandstorms,High,1,Drinks,scooter,1.0,No,Urban,32
2501,22.0,15,4.6,12.972532,77.608179,77.688179,Windy,Jam,1,Buffet,scooter,1.0,No,Urban,16
13019,26.0,10,4.5,17.411028,78.329645,78.459645,Fog,Medium,0,Meal,motorcycle,1.0,No,Metropolitian,37
22408,36.0,5,4.8,12.914264,77.6784,77.7884,Windy,Low,2,Meal,motorcycle,1.0,No,Urban,20
6291,25.0,5,4.7,12.979096,77.640625,77.700625,Fog,Jam,1,Buffet,motorcycle,1.0,No,Metropolitian,30
10545,39.0,10,4.4,26.473698,80.352677,80.482677,Fog,Low,0,Drinks,motorcycle,2.0,No,Metropolitian,42
35285,35.0,15,3.7,21.186608,72.794136,72.884136,Stormy,Medium,1,Buffet,motorcycle,0.0,No,Metropolitian,33
19487,33.0,5,4.5,22.308096,73.167753,73.227753,Sandstorms,Jam,1,Snack,motorcycle,1.0,No,Metropolitian,25
21688,38.0,5,4.7,18.539299,73.897902,73.937902,Fog,High,0,Meal,motorcycle,1.0,No,Metropolitian,28
21594,35.0,10,4.9,19.22384,72.841347,72.951347,Cloudy,Low,2,Drinks,electric_scooter,1.0,No,Metropolitian,29
19855,34.0,5,4.4,26.469003,80.316344,80.456344,Stormy,Jam,1,Buffet,scooter,1.0,No,Metropolitian,43
38801,32.0,10,4.0,11.025083,77.015393,77.065393,Stormy,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,22
34715,29.0,10,4.7,12.979166,77.640709,77.650709,Stormy,Low,2,Drinks,electric_scooter,0.0,No,Metropolitian,18
19632,31.0,5,4.8,18.536562,73.896485,73.936485,Cloudy,Medium,1,Drinks,scooter,0.0,No,Urban,16
35448,29.0,15,4.8,22.311603,73.165012,73.245012,Windy,Medium,2,Snack,electric_scooter,1.0,No,Metropolitian,25
13816,29.0,15,4.8,13.054347,80.257221,80.277221,Sunny,Low,1,Meal,motorcycle,1.0,No,Metropolitian,19
12233,24.0,10,4.6,13.026279,80.174568,80.224568,Stormy,Jam,1,Meal,scooter,0.0,No,Metropolitian,17
6975,31.0,5,4.8,21.186438,72.794115,72.804115,Sunny,Low,2,Buffet,scooter,0.0,No,Metropolitian,16
7785,30.0,15,4.7,22.311603,73.165012,73.205012,Cloudy,Medium,1,Snack,scooter,1.0,No,Metropolitian,15
27708,24.0,15,5.0,22.725748,75.898497,75.908497,Windy,High,1,Drinks,motorcycle,1.0,No,Metropolitian,26
37737,32.0,10,4.8,26.921411,75.793604,75.933604,Sunny,Jam,0,Buffet,motorcycle,1.0,No,Metropolitian,36
33726,38.0,5,5.0,30.892978,75.821847,75.911847,Sandstorms,Low,0,Meal,motorcycle,1.0,No,Metropolitian,26
3486,34.0,10,4.1,18.569156,73.774723,73.804723,Sandstorms,Medium,0,Meal,motorcycle,1.0,No,Metropolitian,38
12821,27.0,15,4.6,27.160934,78.044095,78.124095,Windy,Jam,2,Snack,scooter,1.0,No,Metropolitian,22
36312,21.0,10,5.0,12.297954,76.665169,76.675169,Fog,Low,0,Snack,motorcycle,0.0,No,Metropolitian,18
38169,23.0,15,4.6,19.12663,72.829976,72.879976,Sunny,Low,0,Meal,motorcycle,0.0,No,Metropolitian,16
23374,37.0,15,4.2,12.310972,76.659264,76.769264,Fog,Jam,1,Drinks,scooter,1.0,No,Metropolitian,40
7249,35.0,15,4.4,17.422819,78.449578,78.519578,Sandstorms,Jam,1,Buffet,motorcycle,1.0,No,Metropolitian,32
29335,30.0,5,3.7,19.065838,72.832658,72.912658,Sandstorms,Medium,1,Meal,scooter,0.0,No,Metropolitian,39
42788,39.0,10,4.9,0.0,0.0,0.09,Fog,Medium,0,Meal,motorcycle,1.0,No,Metropolitian,40
18719,38.0,10,4.9,22.725748,75.898497,75.918497,Sunny,Low,2,Meal,electric_scooter,1.0,No,Urban,18
10861,28.0,5,5.0,26.905287,75.794592,75.904592,Stormy,Jam,2,Snack,scooter,1.0,No,Urban,20
5460,33.0,15,4.6,21.185047,72.80859,72.82859,Stormy,Low,2,Meal,electric_scooter,1.0,No,Metropolitian,26
23918,31.0,5,4.5,12.972532,77.608179,77.688179,Sandstorms,Low,0,Snack,motorcycle,1.0,No,Metropolitian,27
4680,27.0,15,4.6,21.186438,72.794115,72.884115,Sunny,Medium,2,Meal,scooter,1.0,No,Metropolitian,17
14216,24.0,10,4.9,12.913041,77.683237,77.743237,Sandstorms,Low,1,Meal,motorcycle,1.0,No,Metropolitian,14
12705,32.0,5,3.7,17.410371,78.437225,78.527225,Windy,Medium,2,Snack,scooter,2.0,No,Metropolitian,35
34824,38.0,5,4.8,0.0,0.0,0.02,Windy,Low,1,Snack,scooter,0.0,No,Metropolitian,22
35249,33.0,5,4.9,22.514585,88.39331,88.40331,Sandstorms,High,2,Meal,electric_scooter,1.0,No,Urban,33
15435,33.0,15,4.7,0.0,0.0,0.05,Sunny,Jam,2,Buffet,motorcycle,1.0,No,Metropolitian,16
9330,34.0,5,4.1,0.0,0.0,0.07,Sunny,Medium,0,Buffet,motorcycle,1.0,No,Metropolitian,37
40758,38.0,15,4.5,0.0,0.0,0.03,Sunny,Medium,1,Meal,scooter,1.0,No,Urban,20
43133,36.0,10,5.0,12.98041,77.640489,77.730489,Cloudy,Medium,1,Drinks,scooter,1.0,No,Metropolitian,37
4376,20.0,5,4.6,21.157729,72.768726,72.848726,Stormy,Jam,1,Meal,scooter,1.0,No,Urban,16
32592,32.0,15,4.9,12.284747,76.625861,76.645861,Sunny,High,1,Buffet,scooter,1.0,No,Metropolitian,24
24360,29.0,15,4.4,21.175975,72.795503,72.865503,Fog,Jam,2,Buffet,motorcycle,1.0,No,Metropolitian,42
39319,33.0,10,4.8,26.914142,75.805704,75.835704,Stormy,Medium,2,Buffet,electric_scooter,1.0,No,Metropolitian,29
33924,20.0,10,4.9,22.745049,75.892471,75.942471,Stormy,Jam,2,Meal,electric_scooter,1.0,No,Metropolitian,21
4330,22.0,15,4.8,11.022477,76.995667,77.085667,Sunny,Medium,1,Snack,motorcycle,1.0,No,Urban,10
27957,30.0,5,4.4,22.695207,75.866059,75.876059,Sandstorms,Low,0,Snack,motorcycle,1.0,No,Metropolitian,21
13962,35.0,5,5.0,12.311072,76.654878,76.684878,Sandstorms,Jam,0,Snack,motorcycle,1.0,No,Metropolitian,48
27960,38.0,10,4.7,0.0,0.0,0.02,Fog,Low,0,Meal,motorcycle,1.0,No,Metropolitian,26
18491,23.0,5,4.8,26.911927,75.797282,75.817282,Sunny,Low,2,Meal,motorcycle,1.0,No,Metropolitian,23
12009,20.0,10,4.6,12.323225,76.630028,76.650028,Fog,Low,1,Meal,scooter,1.0,No,Urban,10
20697,23.0,10,4.7,12.972793,80.249982,80.309982,Fog,Jam,1,Buffet,scooter,1.0,No,Metropolitian,23
11060,31.0,15,5.0,18.546947,73.900626,73.950626,Sandstorms,Jam,2,Drinks,scooter,1.0,No,Metropolitian,28
10630,25.0,5,4.7,12.979166,77.640709,77.750709,Sandstorms,Jam,2,Meal,electric_scooter,0.0,No,Urban,15
22451,28.0,10,5.0,27.201725,78.007553,78.057553,Sandstorms,Jam,2,Snack,scooter,0.0,No,Metropolitian,19
15937,20.0,10,4.3,12.972532,77.608179,77.718179,Sandstorms,Jam,0,Drinks,motorcycle,1.0,No,Metropolitian,35
30655,26.0,10,4.9,0.0,0.0,0.06,Stormy,Medium,0,Meal,motorcycle,0.0,No,Urban,10
38707,25.0,15,4.6,0.0,0.0,0.09,Sandstorms,Medium,0,Meal,motorcycle,0.0,No,Metropolitian,32
36369,35.0,10,4.8,13.054347,80.257221,80.367221,Fog,Jam,0,Meal,motorcycle,0.0,No,Metropolitian,45
28116,22.0,10,4.7,0.0,0.0,0.07,Stormy,Medium,0,Snack,motorcycle,1.0,No,Urban,21
37477,20.0,15,4.9,21.160437,72.774209,72.784209,Stormy,High,2,Snack,motorcycle,0.0,No,Metropolitian,18
19114,38.0,10,4.9,12.939496,77.625999,77.665999,Cloudy,Medium,0,Drinks,motorcycle,1.0,No,Metropolitian,26
20685,21.0,15,4.7,18.546947,73.900626,73.910626,Cloudy,Low,1,Drinks,motorcycle,1.0,No,Metropolitian,16
19546,24.0,5,4.8,22.761226,75.887522,75.957521,Fog,Medium,1,Snack,scooter,2.0,No,Metropolitian,39
388,20.0,15,4.7,11.003681,76.975525,77.025525,Cloudy,Jam,1,Snack,scooter,1.0,No,Metropolitian,29
28830,38.0,10,4.0,22.751857,75.866699,75.896699,Sandstorms,Low,0,Drinks,motorcycle,0.0,No,Metropolitian,25
18180,26.0,10,4.7,11.003681,76.975525,77.005525,Windy,Low,1,Buffet,motorcycle,0.0,No,Urban,19
35445,20.0,15,4.6,26.913726,75.75282,75.842821,Fog,Jam,2,Drinks,scooter,1.0,No,Urban,31
39818,28.0,5,4.8,22.553227,88.353273,88.483273,Fog,Medium,0,Snack,motorcycle,1.0,No,Metropolitian,40
14365,39.0,10,5.0,0.0,0.0,0.11,Cloudy,Jam,1,Drinks,scooter,1.0,No,Metropolitian,37
26497,31.0,10,4.8,18.55144,73.804855,73.884855,Fog,Jam,0,Snack,motorcycle,1.0,No,Urban,47
4450,27.0,5,4.9,23.357804,85.325146,85.455146,Sandstorms,Jam,2,Snack,scooter,1.0,No,Urban,21
137,26.0,10,4.4,12.98041,77.640489,77.700489,Sandstorms,Low,0,Buffet,motorcycle,0.0,No,Metropolitian,23
1344,23.0,5,4.9,11.003681,76.975525,77.055525,Sandstorms,Jam,2,Buffet,motorcycle,1.0,No,Metropolitian,19
32706,22.0,5,4.8,11.010375,76.95295,76.98295,Stormy,Jam,0,Snack,motorcycle,1.0,No,Metropolitian,16
23138,32.0,10,4.7,22.515082,88.36783,88.42783,Windy,Jam,1,Snack,motorcycle,1.0,No,Metropolitian,28
8018,30.0,5,4.6,22.308096,73.167753,73.197753,Fog,Low,2,Buffet,motorcycle,1.0,No,Metropolitian,19
32351,22.0,15,4.7,12.316967,76.603067,76.733067,Stormy,Low,2,Drinks,scooter,0.0,No,Metropolitian,18
5517,26.0,10,4.7,12.326356,76.619103,76.749103,Cloudy,Low,0,Meal,motorcycle,1.0,No,Metropolitian,23
12050,29.54,10,4.63,17.483216,78.552111,78.612111,Windy,Medium,2,Buffet,motorcycle,1.0,No,Urban,27
4143,27.0,5,4.5,18.516216,73.842527,73.882527,Windy,Medium,2,Meal,electric_scooter,0.0,No,Metropolitian,26
15929,21.0,10,4.7,26.905287,75.794592,75.864592,Sandstorms,Low,2,Drinks,scooter,1.0,No,Urban,18
18810,34.0,15,4.4,17.483216,78.552111,78.622111,Cloudy,Jam,1,Drinks,scooter,0.0,No,Metropolitian,49
28374,25.0,10,4.6,18.533811,73.899315,73.929315,Sunny,Jam,1,Drinks,scooter,1.0,No,Urban,13
11376,35.0,5,4.1,12.325461,76.632278,76.702278,Cloudy,Jam,2,Buffet,scooter,1.0,Yes,Metropolitian,48
28736,31.0,10,4.7,11.016298,76.972076,77.082076,Fog,Jam,2,Drinks,electric_scooter,1.0,No,Metropolitian,38
7293,26.0,15,4.8,26.914142,75.805704,75.855704,Sandstorms,Medium,1,Buffet,motorcycle,1.0,No,Urban,29
43493,20.0,10,4.6,17.451976,78.385883,78.495883,Stormy,Jam,1,Snack,motorcycle,0.0,No,Metropolitian,21
8987,22.0,5,4.8,26.90294,75.793007,75.853007,Windy,Medium,1,Meal,motorcycle,0.0,No,Urban,24
15320,24.0,15,4.9,12.323994,76.626167,76.656167,Cloudy,Jam,2,Drinks,motorcycle,1.0,No,Metropolitian,24
43843,36.0,10,4.8,12.310972,76.659264,76.789264,Sunny,Jam,2,Drinks,electric_scooter,1.0,No,Urban,29
20443,24.0,5,4.6,12.284747,76.625861,76.715861,Sandstorms,Jam,2,Snack,scooter,0.0,No,Metropolitian,17
32628,26.0,5,4.7,22.308096,73.167753,73.217753,Fog,Low,0,Meal,motorcycle,1.0,No,Metropolitian,21
39437,32.0,5,4.8,11.022169,76.999594,77.029594,Stormy,Low,2,Snack,scooter,0.0,No,Metropolitian,28
42564,22.0,10,4.6,9.959778,76.296106,76.386106,Windy,Medium,0,Snack,motorcycle,0.0,No,Metropolitian,34
22248,25.0,15,4.8,11.001852,76.976268,77.046268,Cloudy,Jam,2,Drinks,electric_scooter,0.0,No,Metropolitian,36
1277,24.0,5,4.6,23.353783,85.326967,85.456967,Fog,Jam,2,Snack,scooter,1.0,No,Urban,38
35686,39.0,15,4.3,18.593481,73.785901,73.855901,Fog,Low,1,Buffet,motorcycle,1.0,No,Urban,31
32118,37.0,10,4.7,17.45971,78.368855,78.378855,Windy,High,2,Drinks,scooter,1.0,No,Metropolitian,31
30886,35.0,15,4.0,26.90519,75.810753,75.830753,Sandstorms,Low,0,Meal,motorcycle,1.0,No,Metropolitian,34
21610,22.0,10,4.8,30.890184,75.829615,75.909615,Cloudy,Low,2,Drinks,scooter,1.0,No,Metropolitian,26
819,24.0,5,4.5,19.178321,72.834715,72.894715,Fog,Low,0,Meal,motorcycle,0.0,No,Metropolitian,24
46,39.0,15,4.6,27.165108,78.015053,78.105053,Sunny,Low,1,Snack,motorcycle,1.0,No,Metropolitian,27
16780,22.0,5,4.6,18.539299,73.897902,73.987902,Cloudy,Low,0,Snack,motorcycle,1.0,No,Metropolitian,24
41141,22.0,5,4.6,0.0,0.0,0.01,Sandstorms,Low,2,Meal,motorcycle,0.0,No,Metropolitian,14
37460,20.0,10,4.9,17.430448,78.418213,78.468213,Stormy,Medium,2,Buffet,scooter,1.0,No,Metropolitian,29
8867,29.0,5,4.8,12.906229,77.596791,77.726791,Windy,Jam,1,Snack,scooter,1.0,No,Metropolitian,17
21370,23.0,10,4.7,17.458998,78.500366,78.560366,Fog,Medium,2,Drinks,scooter,0.0,No,Metropolitian,11
27143,36.0,10,4.6,17.411028,78.329645,78.359645,Fog,Medium,0,Snack,motorcycle,1.0,No,Metropolitian,31
36183,23.0,5,4.0,17.431477,78.40035,78.51035,Cloudy,Jam,1,Meal,scooter,1.0,No,Urban,33
22274,31.0,15,4.7,18.927584,72.832585,72.912585,Sunny,Medium,0,Buffet,motorcycle,1.0,No,Urban,37
603,28.0,10,4.7,12.337978,76.616792,76.726792,Fog,Low,1,Meal,scooter,1.0,No,Metropolitian,25
30583,34.0,5,4.9,13.044694,80.26147,80.33147,Fog,Low,2,Buffet,scooter,1.0,No,Metropolitian,27
7102,22.0,5,4.7,22.311358,73.164798,73.234798,Stormy,Jam,1,Buffet,scooter,1.0,No,Metropolitian,18
5393,39.0,10,4.1,18.536562,73.896485,73.976485,Sandstorms,Jam,2,Meal,scooter,1.0,No,Metropolitian,38
38657,26.0,5,4.7,21.170798,72.790489,72.870489,Fog,Jam,2,Buffet,motorcycle,1.0,No,Urban,31
25776,26.0,5,4.8,18.563934,73.915367,73.935367,Stormy,Low,2,Buffet,motorcycle,1.0,No,Metropolitian,16
15081,26.0,10,4.9,11.02091,76.940432,76.990432,Sandstorms,Medium,1,Buffet,scooter,1.0,No,Urban,28
1065,28.0,15,4.7,12.304569,76.643622,76.683622,Sunny,High,1,Snack,motorcycle,0.0,No,Urban,11
2664,39.0,10,4.6,0.0,0.0,0.03,Cloudy,Low,1,Buffet,motorcycle,0.0,No,Urban,16
43383,37.0,10,3.5,12.970221,77.645396,77.715396,Windy,Jam,2,Buffet,scooter,0.0,No,Metropolitian,40
41603,20.0,5,5.0,19.176269,72.836721,72.966721,Windy,Medium,2,Snack,electric_scooter,1.0,No,Metropolitian,27
10152,26.0,10,4.9,12.321214,76.621094,76.751094,Windy,Low,1,Drinks,motorcycle,1.0,No,Urban,13
24411,37.0,5,4.9,12.970324,77.645748,77.775748,Cloudy,Medium,0,Meal,motorcycle,1.0,No,Metropolitian,39
1610,25.0,5,4.3,15.546594,73.760431,73.770431,Stormy,Low,0,Buffet,motorcycle,0.0,No,Metropolitian,24
222,27.0,15,4.9,12.906229,77.596791,77.676791,Fog,Low,2,Drinks,scooter,0.0,No,Metropolitian,20
34880,38.0,10,4.6,11.022169,76.999594,77.019594,Stormy,High,1,Buffet,scooter,1.0,No,Metropolitian,25
15529,37.0,15,4.5,18.533811,73.899315,73.979315,Windy,Low,1,Buffet,motorcycle,1.0,No,Metropolitian,29
27517,26.0,15,4.8,26.902328,75.794257,75.804257,Sunny,Low,2,Buffet,scooter,1.0,No,Urban,16
1944,37.0,10,4.3,19.120083,72.907385,73.017385,Stormy,Jam,1,Drinks,motorcycle,1.0,No,Urban,42
17609,20.0,5,4.6,23.214294,77.435361,77.465361,Sandstorms,Low,1,Snack,scooter,0.0,No,Urban,13
4989,26.0,5,4.7,21.186608,72.794136,72.814136,Cloudy,Low,1,Buffet,motorcycle,0.0,No,Metropolitian,19
21488,33.0,15,4.6,12.970221,77.645396,77.665396,Windy,High,2,Drinks,electric_scooter,1.0,No,Metropolitian,33
20520,23.0,15,4.6,21.157729,72.768726,72.788726,Windy,Low,2,Drinks,scooter,1.0,No,Metropolitian,19
9992,36.0,10,4.7,11.021278,76.995017,77.015017,Sandstorms,Low,2,Drinks,scooter,1.0,No,Metropolitian,21
397,24.0,15,4.9,21.170798,72.790489,72.920489,Windy,Jam,2,Drinks,motorcycle,1.0,No,Urban,24
16946,24.0,5,4.6,26.471529,80.313458,80.373458,Windy,Medium,0,Snack,motorcycle,0.0,No,Urban,10
41678,31.0,10,4.1,26.891191,75.802083,75.942083,Sandstorms,Jam,0,Buffet,motorcycle,1.0,Yes,Urban,51
2129,34.0,5,4.8,11.003008,76.97544,77.06544,Stormy,Low,2,Meal,electric_scooter,1.0,No,Metropolitian,27
31177,31.0,5,4.2,12.949934,77.699386,77.759386,Stormy,Jam,0,Snack,motorcycle,3.0,No,Metropolitian,47
34649,21.0,5,4.6,17.450851,78.379347,78.409347,Stormy,Low,1,Snack,scooter,0.0,No,Urban,16
21501,33.0,5,4.6,18.520016,73.830547,73.880547,Fog,Medium,1,Snack,motorcycle,0.0,No,Metropolitian,19
6567,22.0,15,4.4,11.010375,76.95295,77.02295,Cloudy,Jam,1,Meal,scooter,1.0,No,Metropolitian,34
38236,39.0,5,4.1,11.02091,76.940432,76.970432,Windy,Jam,2,Drinks,electric_scooter,1.0,No,Metropolitian,33
6484,24.0,5,4.6,12.979166,77.640709,77.720709,Sandstorms,Jam,1,Meal,motorcycle,0.0,No,Metropolitian,20
34384,35.0,10,4.8,25.450329,81.834279,81.864279,Windy,Low,2,Drinks,electric_scooter,1.0,No,Metropolitian,22
3504,23.0,15,4.7,13.045479,80.23311,80.31311,Windy,Jam,1,Snack,motorcycle,1.0,No,Metropolitian,22
10622,26.0,10,4.7,19.12663,72.829976,72.889976,Windy,Jam,2,Snack,electric_scooter,1.0,No,Metropolitian,19
25078,34.0,5,4.7,22.732225,75.874765,75.894765,Cloudy,Low,1,Buffet,scooter,0.0,No,Metropolitian,17
32707,22.0,15,4.6,12.334022,76.618203,76.688203,Stormy,Low,0,Buffet,motorcycle,0.0,No,Metropolitian,15
4936,22.0,5,4.2,22.753839,75.897429,75.907429,Stormy,Low,0,Drinks,motorcycle,1.0,No,Urban,21
2639,22.0,15,5.0,26.902908,75.792934,75.922934,Sunny,Medium,1,Meal,scooter,0.0,No,Metropolitian,12
19753,29.0,15,4.6,12.970221,77.645396,77.675396,Sandstorms,Jam,0,Snack,motorcycle,2.0,No,Metropolitian,39
34916,34.0,5,4.5,10.994136,76.963303,77.013303,Stormy,Jam,1,Buffet,motorcycle,1.0,No,Metropolitian,28
40366,29.0,10,4.6,23.371292,85.327872,85.387872,Sandstorms,Jam,1,Buffet,motorcycle,0.0,No,Metropolitian,21
41722,31.0,5,4.6,19.1813,72.836191,72.886191,Stormy,Medium,0,Snack,motorcycle,0.0,No,Urban,28
29536,22.0,5,4.7,21.17106,72.789292,72.799292,Sandstorms,High,1,Meal,motorcycle,0.0,No,Urban,10
27857,29.0,15,4.8,17.41233,78.449654,78.519654,Sandstorms,Low,1,Meal,motorcycle,0.0,No,Metropolitian,12
18636,30.0,5,4.0,23.359407,85.325055,85.375055,Stormy,Medium,2,Drinks,scooter,0.0,No,Metropolitian,33
20036,25.0,15,4.8,22.753659,75.903365,75.953365,Stormy,Low,1,Snack,scooter,0.0,No,Metropolitian,14
36065,24.0,10,4.7,19.103249,72.846749,72.916749,Fog,Jam,1,Drinks,scooter,1.0,No,Urban,43
13013,37.0,5,4.5,21.173493,72.801953,72.841953,Stormy,Medium,2,Drinks,electric_scooter,1.0,No,Metropolitian,28
27034,30.0,10,4.8,21.175104,72.804342,72.864342,Cloudy,Jam,0,Meal,motorcycle,0.0,No,Metropolitian,26
21533,38.0,10,4.8,0.0,0.0,0.13,Cloudy,Low,2,Buffet,motorcycle,1.0,No,Metropolitian,27
8667,24.0,15,4.5,26.905287,75.794592,75.844592,Sandstorms,Jam,1,Drinks,scooter,1.0,No,Metropolitian,24
8282,20.0,10,4.9,26.913726,75.75282,75.78282,Stormy,Jam,1,Meal,motorcycle,1.0,No,Metropolitian,27
14978,36.0,15,4.3,12.326356,76.619103,76.699103,Sandstorms,Jam,2,Buffet,scooter,1.0,No,Metropolitian,32
4004,27.0,5,4.5,26.892312,75.806896,75.896896,Fog,Jam,0,Buffet,motorcycle,1.0,No,Metropolitian,35
29667,29.0,10,4.9,12.975377,77.696664,77.736664,Sunny,High,1,Meal,motorcycle,0.0,No,Metropolitian,18
33251,34.0,5,5.0,0.0,0.0,0.02,Cloudy,Low,1,Buffet,scooter,1.0,No,Urban,16
40735,39.0,15,4.6,18.592718,73.773572,73.833572,Stormy,Medium,2,Snack,electric_scooter,0.0,No,Metropolitian,34
41168,25.0,10,4.7,12.323225,76.630028,76.720028,Sunny,Medium,1,Buffet,motorcycle,1.0,No,Metropolitian,11
15308,28.0,15,4.6,22.311603,73.165012,73.175012,Stormy,Low,1,Snack,motorcycle,0.0,No,Metropolitian,16
18239,35.0,15,4.0,22.514119,88.362504,88.432504,Cloudy,Jam,2,Drinks,motorcycle,1.0,No,Metropolitian,37
6522,29.0,5,4.9,12.98041,77.640489,77.750489,Sunny,Jam,1,Snack,motorcycle,1.0,No,Urban,12
12560,27.0,15,4.6,21.149834,72.778666,72.848666,Fog,Medium,2,Meal,motorcycle,1.0,No,Metropolitian,29
